"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","gisd","ecoregion"
"104",456743,456743,748642,"Species","Idiacanthus atlanticus","Brauer, 1906",217616,2,1,"Chordata","Stomiiformes","Stomiidae","Idiacanthus","Idiacanthus atlanticus","Actinopteri",NA,NA,NA,"Juan Fernandez and Desventuradas"
"105",457325,457325,457313,"Species","Ircinia variabilis","(Schmidt, 1862)",132362,4,2,"Porifera","Dictyoceratida","Irciniidae","Ircinia","Ircinia variabilis","Demospongiae",NA,NA,NA,"Juan Fernandez and Desventuradas"
"106",458017,458017,402754,"Genus","Jaspis","Gray, 1867",131999,2,2,"Porifera","Tetractinellida","Ancorinidae","Jaspis",NA,"Demospongiae",NA,NA,NA,"Juan Fernandez and Desventuradas"
"107",458871,458871,774442,"Species","Krefftichthys anderssoni","(Lönnberg, 1905)",234641,1,1,"Chordata","Myctophiformes","Myctophidae","Krefftichthys","Krefftichthys anderssoni","Actinopteri",TRUE,"LC",NA,"Juan Fernandez and Desventuradas"
"108",459251,459251,749153,"Species","Labrisomus philippii","(Steindachner, 1866)",281261,1,1,"Chordata","Perciformes","Labrisomidae","Labrisomus","Labrisomus philippii","Actinopteri",TRUE,"LC",NA,"Juan Fernandez and Desventuradas"
"109",459840,459840,752411,"Genus","Lampanyctus","Bonaparte, 1840",125825,3,2,"Chordata","Myctophiformes","Myctophidae","Lampanyctus",NA,"Actinopteri",NA,NA,NA,"Juan Fernandez and Desventuradas"
"110",459845,459845,459840,"Species","Lampanyctus australis","Tåning, 1932",217708,2,1,"Chordata","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus australis","Actinopteri",NA,NA,NA,"Juan Fernandez and Desventuradas"
"111",459886,459886,459840,"Species","Lampanyctus pusillus","(Johnson, 1890)",126619,4,1,"Chordata","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus pusillus","Actinopteri",NA,NA,NA,"Juan Fernandez and Desventuradas"
"112",459928,459928,773330,"Species","Lampichthys procerus","(Brauer, 1904)",217709,3,1,"Chordata","Myctophiformes","Myctophidae","Lampichthys","Lampichthys procerus","Actinopteri",NA,NA,NA,"Juan Fernandez and Desventuradas"
"113",461017,461017,698225,"Species","Lensia hotspur","Totton, 1941",135433,1,1,"Cnidaria","Siphonophorae","Diphyidae","Lensia","Lensia hotspur","Hydrozoa",NA,NA,NA,"Juan Fernandez and Desventuradas"
"114",461019,461019,698225,"Species","Lensia leloupi","Totton, 1954",287261,2,1,"Cnidaria","Siphonophorae","Diphyidae","Lensia","Lensia leloupi","Hydrozoa",NA,NA,NA,"Juan Fernandez and Desventuradas"
"115",464849,464849,769281,"Species","Lopadorrhynchus brevis","Grube, 1855",130211,1,1,"Annelida","Phyllodocida","Lopadorrhynchidae","Lopadorrhynchus","Lopadorrhynchus brevis","Polychaeta",NA,NA,NA,"Juan Fernandez and Desventuradas"
"116",465108,465108,750298,"Species","Lotella fernandeziana","Rendahl, 1921",281400,4,2,"Chordata","Gadiformes","Moridae","Lotella","Lotella fernandeziana","Actinopteri",NA,NA,NA,"Juan Fernandez and Desventuradas"
