"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","redlist","status","gisd","ecoregion"
"636",554902,554902,773972,"Species","Pylopaguropsis atlantica","Wass, 1963",366916,10,1,"Arthropoda","Decapoda","Paguridae","Pylopaguropsis","Malacostraca","Pylopaguropsis atlantica",NA,NA,NA,"Guianan"
"637",555109,555109,502430,"Species","Radiaster elegans","Perrier, 1881",152510,1,1,"Echinodermata","Paxillosida","Radiasteridae","Radiaster","Asteroidea","Radiaster elegans",NA,NA,NA,"Guianan"
"638",555256,555256,778420,"Species","Rhacodiaptomus calatus","Brandorff, 1973",355295,1,1,"Arthropoda","Calanoida","Diaptomidae","Rhacodiaptomus",NA,"Rhacodiaptomus calatus",NA,NA,NA,"Guianan"
"639",555689,555689,555680,"Species","Salenocidaris varispina","A. Agassiz, 1869",124364,1,1,"Echinodermata","Salenioida","Saleniidae","Salenocidaris","Echinoidea","Salenocidaris varispina",NA,NA,NA,"Guianan"
"640",555980,555980,758728,"Species","Scleranthelia rugosa","(Pourtalès, 1867)",125342,2,2,"Cnidaria","Alcyonacea","Clavulariidae","Scleranthelia","Anthozoa","Scleranthelia rugosa",NA,NA,NA,"Guianan"
"641",556130,556130,758895,"Species","Scyllarides delfosi","Holthuis, 1960",246455,2,2,"Arthropoda","Decapoda","Scyllaridae","Scyllarides","Malacostraca","Scyllarides delfosi",TRUE,"DD",NA,"Guianan"
"642",556462,556462,700521,"Species","Sicyonia olgae","Pérez Farfante, 1980",377644,2,1,"Arthropoda","Decapoda","Sicyoniidae","Sicyonia","Malacostraca","Sicyonia olgae",NA,NA,NA,"Guianan"
"643",556718,556718,511271,"Species","Solenocera acuminata","Pérez Farfante & Bullis, 1973",377657,8,1,"Arthropoda","Decapoda","Solenoceridae","Solenocera","Malacostraca","Solenocera acuminata",NA,NA,NA,"Guianan"
"644",556721,556721,511271,"Species","Solenocera geijskesi","Holthuis, 1959",377665,5,1,"Arthropoda","Decapoda","Solenoceridae","Solenocera","Malacostraca","Solenocera geijskesi",NA,NA,NA,"Guianan"
"645",556728,556728,778553,"Species","Solenopagurus lineatus","(Wass, 1963)",366904,3,1,"Arthropoda","Decapoda","Paguridae","Solenopagurus","Malacostraca","Solenopagurus lineatus",NA,NA,NA,"Guianan"
"646",556963,556963,669676,"Subspecies","Spinocalanus abyssalis pygmaeus","Farran, 1926",224183,2,1,"Arthropoda","Calanoida","Spinocalanidae","Spinocalanus",NA,"Spinocalanus abyssalis",NA,NA,NA,"Guianan"
"647",557141,557141,670094,"Species","Squilla rugosa","Bigelow, 1893",409357,21,2,"Arthropoda","Stomatopoda","Squillidae","Squilla","Malacostraca","Squilla rugosa",NA,NA,NA,"Guianan"
"648",557205,557205,772619,"Species","Stegnobrisinga splendens","H.L. Clark, 1926",178264,1,1,"Echinodermata","Brisingida","Brisingidae","Stegnobrisinga","Asteroidea","Stegnobrisinga splendens",NA,NA,NA,"Guianan"
"649",557366,557366,513809,"Subspecies","Stereomastis sculpta sculpta","(Smith, 1880)",108356,5,1,"Arthropoda","Decapoda","Polychelidae","Stereomastis","Malacostraca","Stereomastis sculpta",NA,NA,NA,"Guianan"
"650",557369,557369,776063,"Species","Stereotelesto corallina","Duchassaing, 1870",291129,1,1,"Cnidaria","Alcyonacea","Clavulariidae","Stereotelesto","Anthozoa","Stereotelesto corallina",NA,NA,NA,"Guianan"
"651",557708,557708,700803,"Species","Stylatula brasiliensis","(Gray, 1870)",286692,2,2,"Cnidaria","Pennatulacea","Virgulariidae","Stylatula","Anthozoa","Stylatula brasiliensis",NA,NA,NA,"Guianan"
"652",557769,557769,767956,"Species","Styloptocuma exstans","(Jones, 1984)",182546,4,1,"Arthropoda","Cumacea","Nannastacidae","Styloptocuma","Malacostraca","Styloptocuma exstans",NA,NA,NA,"Guianan"
"653",557771,557771,767956,"Species","Styloptocuma gracillimum","(Calman, 1905)",110591,4,1,"Arthropoda","Cumacea","Nannastacidae","Styloptocuma","Malacostraca","Styloptocuma gracillimum",NA,NA,NA,"Guianan"
"654",557892,557892,515561,"Species","Sympagurus pictus","Smith, 1883",368077,2,1,"Arthropoda","Decapoda","Parapaguridae","Sympagurus","Malacostraca","Sympagurus pictus",NA,NA,NA,"Guianan"
"655",558404,558404,517836,"Species","Terebratulina cailleti","Crosse, 1865",235530,2,1,"Brachiopoda","Terebratulida","Cancellothyrididae","Terebratulina","Rhynchonellata","Terebratulina cailleti",NA,NA,NA,"Guianan"
"656",558889,558889,789345,"Species","Tichosina obesa","Cooper, 1977",235483,4,1,"Brachiopoda","Terebratulida","Terebratulidae","Tichosina","Rhynchonellata","Tichosina obesa",NA,NA,NA,"Guianan"
"657",558892,558892,789345,"Species","Tichosina plicata","Cooper, 1977",235485,3,1,"Brachiopoda","Terebratulida","Terebratulidae","Tichosina","Rhynchonellata","Tichosina plicata",NA,NA,NA,"Guianan"
"658",558954,558954,558953,"Species","Tomopagurus chacei","(Wass, 1963)",366951,3,1,"Arthropoda","Decapoda","Paguridae","Tomopagurus","Malacostraca","Tomopagurus chacei",NA,NA,NA,"Guianan"
"659",558955,558955,558953,"Species","Tomopagurus cokeri","(Hay, 1917)",366952,2,1,"Arthropoda","Decapoda","Paguridae","Tomopagurus","Malacostraca","Tomopagurus cokeri",NA,NA,NA,"Guianan"
"660",558959,558959,558953,"Species","Tomopagurus wassi","McLaughlin, 1981",366958,3,1,"Arthropoda","Decapoda","Paguridae","Tomopagurus","Malacostraca","Tomopagurus wassi",NA,NA,NA,"Guianan"
"661",559353,559353,762073,"Species","Trochocyathus rawsoni","Pourtalès, 1874",286893,3,3,"Cnidaria","Scleractinia","Caryophylliidae","Trochocyathus","Anthozoa","Trochocyathus rawsoni",NA,NA,NA,"Guianan"
"662",560158,560158,525246,"Species","Virgularia presbytes","Bayer, 1955",286712,8,2,"Cnidaria","Pennatulacea","Virgulariidae","Virgularia","Anthozoa","Virgularia presbytes",NA,NA,NA,"Guianan"
"663",565582,565582,697584,"Species","Gammaropsis togoensis","(Schellenberg, 1925)",102372,4,3,"Arthropoda","Amphipoda","Photidae","Gammaropsis","Malacostraca","Gammaropsis togoensis",NA,NA,NA,"Guianan"
"664",566708,566708,774584,"Species","Paratyphis spinosus","Spandl, 1924",236622,3,3,"Arthropoda","Amphipoda","Platyscelidae","Paratyphis","Malacostraca","Paratyphis spinosus",NA,NA,NA,"Guianan"
"665",582540,582540,408874,"Species","Axinulus croulinensis","(Jeffreys, 1847)",234161,2,1,"Mollusca","Lucinoida","Thyasiridae","Axinulus","Bivalvia","Axinulus croulinensis",NA,NA,NA,"Guianan"
"666",582956,582956,776656,"Species","Lonchurus elegans","(Boeseman, 1948)",281388,1,1,"Chordata","Perciformes","Sciaenidae","Lonchurus","Actinopteri","Lonchurus elegans",TRUE,"DD",NA,"Guianan"
"667",587014,587014,770486,"Species","Echinaster (Othilia) sentus","(Say, 1825)",178752,4,1,"Echinodermata","Spinulosida","Echinasteridae","Echinaster","Asteroidea","Echinaster (Othilia) sentus",NA,NA,NA,"Guianan"
"668",587372,587372,402616,"Species","Anchoviella cayennensis","(Puyo, 1946)",275541,74,2,"Chordata","Clupeiformes","Engraulidae","Anchoviella","Actinopteri","Anchoviella cayennensis",NA,NA,NA,"Guianan"
"669",587425,587425,776195,"Species","Aspredinichthys tibicen","(Valenciennes, 1840)",279759,30,3,"Chordata","Siluriformes","Aspredinidae","Aspredinichthys","Actinopteri","Aspredinichthys tibicen",NA,NA,NA,"Guianan"
"670",588313,588313,776868,"Species","Pelvicachromis pulcher","(Boulenger, 1901)",282193,11,2,"Chordata","Perciformes","Cichlidae","Pelvicachromis","Actinopteri","Pelvicachromis pulcher",TRUE,"LC",NA,"Guianan"
"671",588529,588529,777041,"Species","Sciades passany","(Valenciennes, 1840)",282700,2,1,"Chordata","Siluriformes","Ariidae","Sciades","Actinopteri","Sciades passany",TRUE,"DD",NA,"Guianan"
"672",591808,591808,773719,"Species","Euvola laurenti","(Gmelin, 1791)",394071,3,1,"Mollusca","Pectinoida","Pectinidae","Euvola","Bivalvia","Euvola laurenti",NA,NA,NA,"Guianan"
"673",592006,592006,636413,"Species","Kinbergonuphis cedroensis","(Fauchald, 1968)",333692,1,1,"Annelida","Eunicida","Onuphidae","Kinbergonuphis","Polychaeta","Kinbergonuphis cedroensis",NA,NA,NA,"Guianan"
"674",592007,592007,636413,"Species","Kinbergonuphis tenuis","(Hansen, 1882)",333717,5,1,"Annelida","Eunicida","Onuphidae","Kinbergonuphis","Polychaeta","Kinbergonuphis tenuis",NA,NA,NA,"Guianan"
"675",596363,596363,395447,"Species","Abra profundorum","(E. A. Smith, 1885)",141437,5,1,"Mollusca","Cardiida","Semelidae","Abra","Bivalvia","Abra profundorum",NA,NA,NA,"Guianan"
"676",596731,596731,737153,"Species","Achirus declivis","Chabanaud, 1940",279491,4,3,"Chordata","Pleuronectiformes","Achiridae","Achirus","Actinopteri","Achirus declivis",NA,NA,NA,"Guianan"
"677",596734,596734,737153,"Species","Achirus lineatus","(Linnaeus, 1758)",279493,14,4,"Chordata","Pleuronectiformes","Achiridae","Achirus","Actinopteri","Achirus lineatus",NA,NA,NA,"Guianan"
"678",596735,596735,737153,"Species","Achirus mazatlanus","(Steindachner, 1869)",279494,1,1,"Chordata","Pleuronectiformes","Achiridae","Achirus","Actinopteri","Achirus mazatlanus",TRUE,"LC",NA,"Guianan"
"679",597481,597481,748172,"Order","Actiniaria",NA,1360,1,1,"Cnidaria","Actiniaria",NA,NA,"Anthozoa",NA,NA,NA,NA,"Guianan"
"680",597901,597901,398430,"Species","Aegathoa linguifrons","Richardson",NA,1,1,"Arthropoda","Isopoda","Cymothoidae","Aegathoa","Malacostraca","Aegathoa linguifrons",NA,NA,NA,"Guianan"
"681",598073,598073,773668,"Species","Aetobatus narinari","(Euphrasen, 1790)",217426,1,1,"Chordata","Myliobatiformes","Myliobatidae","Aetobatus","Elasmobranchii","Aetobatus narinari",TRUE,"NT",NA,"Guianan"
"682",598333,598333,771738,"Species","Agonostomus monticola","(Bancroft, 1834)",159413,3,3,"Chordata","Perciformes","Mugilidae","Agonostomus","Actinopteri","Agonostomus monticola",TRUE,"LC",NA,"Guianan"
"683",598473,598473,598471,"Species","Albula nemoptera","(Fowler, 1911)",275409,16,2,"Chordata","Albuliformes","Albulidae","Albula","Actinopteri","Albula nemoptera",TRUE,"DD",NA,"Guianan"
"684",598595,598595,695396,"Species","Alectis ciliaris","(Bloch, 1787)",159629,3,3,"Chordata","Perciformes","Carangidae","Alectis","Actinopteri","Alectis ciliaris",TRUE,"LC",NA,"Guianan"
"685",598612,598612,737657,"Genus","Alepisaurus","Lowe, 1833",125661,1,1,"Chordata","Aulopiformes","Alepisauridae","Alepisaurus","Actinopteri",NA,NA,NA,NA,"Guianan"
"686",599078,599078,599075,"Species","Aluterus monoceros","(Linnaeus, 1758)",127407,6,3,"Chordata","Tetraodontiformes","Monacanthidae","Aluterus","Actinopteri","Aluterus monoceros",NA,NA,NA,"Guianan"
"687",599412,599412,737889,"Species","Ameroculodes edwardsi","(Holmes, 1905)",547000,20,2,"Arthropoda","Amphipoda","Oedicerotidae","Ameroculodes","Malacostraca","Ameroculodes edwardsi",NA,NA,NA,"Guianan"
"688",599642,599642,737935,"Species","Ampelisca parapanamensis","J.L. Barnard, 1954",423022,2,2,"Arthropoda","Amphipoda","Ampeliscidae","Ampelisca","Malacostraca","Ampelisca parapanamensis",NA,NA,NA,"Guianan"
"689",599643,599643,737935,"Species","Ampelisca paria","Barnard & Agard, 1986",423023,740,3,"Arthropoda","Amphipoda","Ampeliscidae","Ampelisca","Malacostraca","Ampelisca paria",NA,NA,NA,"Guianan"
"690",599744,599744,738001,"Species","Amphichthys cryptocentrus","(Valenciennes, 1837)",279590,4,2,"Chordata","Batrachoidiformes","Batrachoididae","Amphichthys","Actinopteri","Amphichthys cryptocentrus",TRUE,"LC",NA,"Guianan"
"691",600333,600333,402024,"Species","Ampithoe pollex","Kunkel, 1910",423117,2,2,"Arthropoda","Amphipoda","Ampithoidae","Ampithoe","Malacostraca","Ampithoe pollex",NA,NA,NA,"Guianan"
"692",600338,600338,402024,"Species","Ampithoe ramondi","Audouin, 1826",102000,2,2,"Arthropoda","Amphipoda","Ampithoidae","Ampithoe","Malacostraca","Ampithoe ramondi",NA,NA,NA,"Guianan"
"693",600376,600376,402080,"Species","Amusium papyraceum","(Gabb, 1873)",715108,28,1,"Mollusca","Pectinoida","Pectinidae","Amusium","Bivalvia","Amusium papyraceum",NA,NA,NA,"Guianan"
"694",600780,600780,695543,"Species","Anchoa hepsetus","(Linnaeus, 1758)",158698,4,1,"Chordata","Clupeiformes","Engraulidae","Anchoa","Actinopteri","Anchoa hepsetus",NA,NA,NA,"Guianan"
"695",600793,600793,695543,"Species","Anchoa parva","(Meek & Hildebrand, 1923)",275530,1,1,"Chordata","Clupeiformes","Engraulidae","Anchoa","Actinopteri","Anchoa parva",NA,NA,NA,"Guianan"
"696",600795,600795,695543,"Species","Anchoa spinifer","(Valenciennes, 1848)",275533,132,6,"Chordata","Clupeiformes","Engraulidae","Anchoa","Actinopteri","Anchoa spinifer",NA,NA,NA,"Guianan"
"697",600801,600801,738230,"Species","Anchovia clupeoides","(Swainson, 1839)",279607,75,3,"Chordata","Clupeiformes","Engraulidae","Anchovia","Actinopteri","Anchovia clupeoides",NA,NA,NA,"Guianan"
"698",600812,600812,402616,"Species","Anchoviella manamensis","Cervigón, 1982",275545,22,4,"Chordata","Clupeiformes","Engraulidae","Anchoviella","Actinopteri","Anchoviella manamensis",NA,NA,NA,"Guianan"
"699",600814,600814,402616,"Species","Anchoviella perfasciata","(Poey, 1860)",158701,1,1,"Chordata","Clupeiformes","Engraulidae","Anchoviella","Actinopteri","Anchoviella perfasciata",NA,NA,NA,"Guianan"
"700",600924,600924,402768,"Species","Ancylopsetta cycloidea","Tyler, 1959",276006,1,1,"Chordata","Pleuronectiformes","Paralichthyidae","Ancylopsetta","Actinopteri","Ancylopsetta cycloidea",TRUE,"LC",NA,"Guianan"
"701",600927,600927,402768,"Species","Ancylopsetta kumperae","Tyler, 1959",276009,3,2,"Chordata","Pleuronectiformes","Paralichthyidae","Ancylopsetta","Actinopteri","Ancylopsetta kumperae",TRUE,"DD",NA,"Guianan"
"702",600964,600964,820372,"Species","Anelasmopus kraui","Oliveira, 1953",531361,2,2,"Arthropoda","Amphipoda","Maeridae","Anelasmopus","Malacostraca","Anelasmopus kraui",NA,NA,NA,"Guianan"
"703",601406,601406,695596,"Species","Antennarius striatus","(Shaw, 1794)",158790,31,4,"Chordata","Lophiiformes","Antennariidae","Antennarius","Actinopteri","Antennarius striatus",NA,NA,NA,"Guianan"
"704",601447,601447,738411,"Genus","Anthias","Bloch, 1792",126067,1,1,"Chordata","Perciformes","Serranidae","Anthias","Actinopteri",NA,NA,NA,NA,"Guianan"
"705",601457,601457,601447,"Species","Anthias tenuis","Nichols, 1920",273830,1,1,"Chordata","Perciformes","Serranidae","Anthias","Actinopteri","Anthias tenuis",NA,NA,NA,"Guianan"
"706",601572,601572,403881,"Species","Antigonia capros","Lowe, 1843",127418,4,2,"Chordata","Perciformes","Caproidae","Antigonia","Actinopteri","Antigonia capros",NA,NA,NA,"Guianan"
"707",601574,601574,403881,"Species","Antigonia combatia","Berry & Rathjen, 1959",159429,9,3,"Chordata","Perciformes","Caproidae","Antigonia","Actinopteri","Antigonia combatia",TRUE,"LC",NA,"Guianan"
"708",601595,601595,601593,"Species","Antillia sawkinsi","Vaughan in Vaughan & Hoffmeister",NA,2,1,"Cnidaria","Scleractinia","Mussidae","Antillia","Anthozoa","Antillia sawkinsi",NA,NA,NA,"Guianan"
"709",601894,601894,738580,"Species","Apionichthys dumerili","Kaup, 1858",279642,25,3,"Chordata","Pleuronectiformes","Achiridae","Apionichthys","Actinopteri","Apionichthys dumerili",NA,NA,NA,"Guianan"
"710",601996,601996,844093,"Species","Aplodinotus grunniens","Rafinesque, 1819",590490,4,2,"Chordata","Perciformes","Sciaenidae","Aplodinotus","Actinopteri","Aplodinotus grunniens",TRUE,"LC",NA,"Guianan"
"711",602041,602041,695650,"Species","Apogon affinis","(Poey, 1875)",272968,2,2,"Chordata","Perciformes","Apogonidae","Apogon","Actinopteri","Apogon affinis",NA,NA,NA,"Guianan"
"712",602101,602101,695650,"Species","Apogon pseudomaculatus","Longley, 1932",159590,2,1,"Chordata","Perciformes","Apogonidae","Apogon","Actinopteri","Apogon pseudomaculatus",TRUE,"LC",NA,"Guianan"
"713",602137,602137,774575,"Species","Apohyale media","(Dana, 1853)",236950,2,2,"Arthropoda","Amphipoda","Hyalidae","Apohyale","Malacostraca","Apohyale media",NA,NA,NA,"Guianan"
"714",602486,602486,738774,"Species","Arcos macrophthalmus","(Günther, 1861)",279683,3,3,"Chordata","Gobiesociformes","Gobiesocidae","Arcos","Actinopteri","Arcos macrophthalmus",TRUE,"LC",NA,"Guianan"
"715",602670,602670,405921,"Species","Argopecten lineolaris","(Lamarck, 1819)",420762,24,2,"Mollusca","Pectinoida","Pectinidae","Argopecten","Bivalvia","Argopecten lineolaris",NA,NA,NA,"Guianan"
"716",602787,602787,771159,"Genus","Ariomma","Jordan & Snyder, 1904",159591,2,1,"Chordata","Perciformes","Ariommatidae","Ariomma","Actinopteri",NA,NA,NA,NA,"Guianan"
"717",602809,602809,406123,"Species","Ariosoma anale","(Poey, 1860)",158565,4,2,"Chordata","Anguilliformes","Congridae","Ariosoma","Actinopteri","Ariosoma anale",TRUE,"LC",NA,"Guianan"
"718",603321,603321,776194,"Species","Aspistor quadriscutis","(Valenciennes, 1840)",279757,75,2,"Chordata","Siluriformes","Ariidae","Aspistor","Actinopteri","Aspistor quadriscutis",NA,NA,NA,"Guianan"
"719",603326,603326,776195,"Species","Aspredinichthys filamentosus","(Valenciennes, 1840)",279758,5,3,"Chordata","Siluriformes","Aspredinidae","Aspredinichthys","Actinopteri","Aspredinichthys filamentosus",NA,NA,NA,"Guianan"
"720",603327,603327,776196,"Species","Aspredo aspredo","(Linnaeus, 1758)",279760,38,4,"Chordata","Siluriformes","Aspredinidae","Aspredo","Actinopteri","Aspredo aspredo",NA,NA,NA,"Guianan"
"721",603585,603585,534792,"Species","Asterosmilia machapooriensis","Hoffmeister in Vaughan & Hoffmeister",NA,2,1,"Cnidaria","Scleractinia","Caryophylliidae","Asterosmilia","Anthozoa","Asterosmilia machapooriensis",NA,NA,NA,"Guianan"
"722",603589,603589,534792,"Species","Asterosmilia trinitatis","Vaughan in Vaughan & Hoffmeister",NA,2,1,"Cnidaria","Scleractinia","Caryophylliidae","Asterosmilia","Anthozoa","Asterosmilia trinitatis",NA,NA,NA,"Guianan"
"723",603714,603714,407510,"Species","Astronesthes indicus","Brauer, 1902",127323,2,2,"Chordata","Stomiiformes","Stomiidae","Astronesthes","Actinopteri","Astronesthes indicus",NA,NA,NA,"Guianan"
"724",603727,603727,407510,"Species","Astronesthes richardsoni","(Poey, 1852)",158843,7,2,"Chordata","Stomiiformes","Stomiidae","Astronesthes","Actinopteri","Astronesthes richardsoni",TRUE,"LC",NA,"Guianan"
"725",603739,603739,695787,"Species","Astropecten articulatus","(Say, 1825)",158491,26,2,"Echinodermata","Paxillosida","Astropectinidae","Astropecten","Asteroidea","Astropecten articulatus",NA,NA,NA,"Guianan"
"726",603776,603776,407637,"Species","Astroscopus y-graecum","(Cuvier, 1829)",159252,1,1,"Chordata","Perciformes","Uranoscopidae","Astroscopus","Actinopteri","Astroscopus y-graecum",NA,NA,NA,"Guianan"
"727",603936,603936,407915,"Species","Atherinomorus stipes","(Müller & Troschel, 1848)",272038,3,3,"Chordata","Atheriniformes","Atherinidae","Atherinomorus","Actinopteri","Atherinomorus stipes",TRUE,"LC",NA,"Guianan"
"728",604081,604081,604062,"Species","Atylus minikoi","(Walker, 1905)",NA,6,2,"Arthropoda","Amphipoda","Atylidae","Atylus","Malacostraca","Atylus minikoi",NA,NA,NA,"Guianan"
"729",604183,604183,408235,"Species","Augaptilus longicaudatus","(Claus, 1863)",104373,1,1,"Arthropoda","Calanoida","Augaptilidae","Augaptilus",NA,"Augaptilus longicaudatus",NA,NA,NA,"Guianan"
"730",604529,604529,1033118,"Species","Awaous banana","(Valenciennes, 1837)",277417,2,1,"Chordata","Perciformes","Gobiidae","Awaous","Actinopteri","Awaous banana",NA,NA,NA,"Guianan"
"731",604733,604733,409163,"Species","Bagre bagre","(Linnaeus, 1766)",275587,98,6,"Chordata","Siluriformes","Ariidae","Bagre","Actinopteri","Bagre bagre",TRUE,"LC",NA,"Guianan"
"732",604734,604734,409163,"Species","Bagre marinus","(Mitchill, 1815)",158713,4,4,"Chordata","Siluriformes","Ariidae","Bagre","Actinopteri","Bagre marinus",TRUE,"LC",NA,"Guianan"
"733",604769,604769,409200,"Species","Bairdiella ronchus","(Cuvier, 1830)",276072,4,3,"Chordata","Perciformes","Sciaenidae","Bairdiella","Actinopteri","Bairdiella ronchus",TRUE,"LC",NA,"Guianan"
"734",604977,604977,695878,"Species","Balistes vetula","Linnaeus, 1758",127397,1,1,"Chordata","Tetraodontiformes","Balistidae","Balistes","Actinopteri","Balistes vetula",TRUE,"VU",NA,"Guianan"
"735",605029,605029,409560,"Species","Barathronus bicolor","Goode & Bean, 1886",272752,2,2,"Chordata","Ophidiiformes","Aphyonidae","Barathronus","Actinopteri","Barathronus bicolor",NA,NA,NA,"Guianan"
"736",605569,605569,410221,"Species","Bathothauma lyromma","Chun, 1906",139422,1,1,"Mollusca","Oegopsida","Cranchiidae","Bathothauma","Cephalopoda","Bathothauma lyromma",TRUE,"LC",NA,"Guianan"
"737",605677,605677,410386,"Species","Bathydrilus longiatriatus","Erséus, 1983",475608,1,1,"Annelida","Haplotaxida","Tubificidae","Bathydrilus","Clitellata","Bathydrilus longiatriatus",NA,NA,NA,"Guianan"
"738",605707,605707,605696,"Species","Bathygobius soporator","(Valenciennes, 1837)",277638,5,4,"Chordata","Perciformes","Gobiidae","Bathygobius","Actinopteri","Bathygobius soporator",TRUE,"LC",NA,"Guianan"
"739",605989,605989,739731,"Species","Batrachoides surinamensis","(Bloch & Schneider, 1801)",278668,105,6,"Chordata","Batrachoidiformes","Batrachoididae","Batrachoides","Actinopteri","Batrachoides surinamensis",TRUE,"LC",NA,"Guianan"
"740",606066,606066,411064,"Species","Bellator ribeiroi","Miller, 1965",276276,5,2,"Chordata","Scorpaeniformes","Triglidae","Bellator","Actinopteri","Bellator ribeiroi",NA,NA,NA,"Guianan"
"741",606124,606124,695962,"Species","Bembrops anatirostris","Ginsburg, 1955",159842,15,3,"Chordata","Perciformes","Percophidae","Bembrops","Actinopteri","Bembrops anatirostris",NA,NA,NA,"Guianan"
"742",606154,606154,411208,"Species","Bemlos spinicarpus","(Pearse, 1912)",422675,2,2,"Arthropoda","Amphipoda","Aoridae","Bemlos","Malacostraca","Bemlos spinicarpus",NA,NA,NA,"Guianan"
"743",606838,606838,740024,"Species","Borostomias elucens","(Brauer, 1906)",127335,1,1,"Chordata","Stomiiformes","Stomiidae","Borostomias","Actinopteri","Borostomias elucens",NA,NA,NA,"Guianan"
"744",607065,607065,776261,"Species","Brachyplatystoma filamentosum","(Lichtenstein, 1819)",279984,8,1,"Chordata","Siluriformes","Pimelodidae","Brachyplatystoma","Actinopteri","Brachyplatystoma filamentosum",NA,NA,NA,"Guianan"
"745",607088,607088,767747,"Infraorder","Brachyura","Latreille, 1802",106673,1,1,"Arthropoda","Decapoda",NA,NA,"Malacostraca",NA,NA,NA,NA,"Guianan"
"746",607193,607193,413112,"Species","Bregmaceros atlanticus","Goode & Bean, 1886",126431,3,3,"Chordata","Gadiformes","Bregmacerotidae","Bregmaceros","Actinopteri","Bregmaceros atlanticus",TRUE,"LC",NA,"Guianan"
"747",608139,608139,414417,"Species","Calamus calamus","(Valenciennes, 1830)",159242,2,2,"Chordata","Perciformes","Sparidae","Calamus","Actinopteri","Calamus calamus",TRUE,"LC",NA,"Guianan"
"748",608142,608142,414417,"Species","Calamus penna","(Valenciennes, 1830)",159245,1,1,"Chordata","Perciformes","Sparidae","Calamus","Actinopteri","Calamus penna",TRUE,"LC",NA,"Guianan"
"749",608211,608211,414484,"Species","Calappa cinerea","Holthuis, 1958",440296,1,1,"Arthropoda","Decapoda","Calappidae","Calappa","Malacostraca","Calappa cinerea",NA,NA,NA,"Guianan"
"750",608346,608346,414728,"Species","Calliactis polypus","(Forsskål, 1775)",220515,2,1,"Cnidaria","Actiniaria","Hormathiidae","Calliactis","Anthozoa","Calliactis polypus",NA,NA,NA,"Guianan"
"751",608622,608622,696147,"Species","Calliostoma rude","Quinn, 1992",532538,1,1,"Mollusca",NA,"Calliostomatidae","Calliostoma","Gastropoda","Calliostoma rude",NA,NA,NA,"Guianan"
"752",608628,608628,696147,"Species","Calliostoma scurra","Quinn, 1992",532539,2,1,"Mollusca",NA,"Calliostomatidae","Calliostoma","Gastropoda","Calliostoma scurra",NA,NA,NA,"Guianan"
"753",608912,608912,696167,"Species","Calocaris caribbaeus","Kensley, 1996",421856,1,1,"Arthropoda","Decapoda","Axiidae","Calocaris","Malacostraca","Calocaris caribbaeus",NA,NA,NA,"Guianan"
"754",608913,608913,696167,"Species","Calocaris hirsutimana","Boesch & Smalley, 1972",477551,2,1,"Arthropoda","Decapoda","Axiidae","Calocaris","Malacostraca","Calocaris hirsutimana",NA,NA,NA,"Guianan"
"755",609170,609170,609164,"Species","Campylaspis costata","(Sars, 1865)",110542,1,1,"Arthropoda","Cumacea","Nannastacidae","Campylaspis","Malacostraca","Campylaspis costata",NA,NA,NA,"Guianan"
"756",609740,609740,696227,"Species","Caranx hippos","(Linnaeus, 1766)",126803,86,5,"Chordata","Perciformes","Carangidae","Caranx","Actinopteri","Caranx hippos",NA,NA,NA,"Guianan"
"757",609743,609743,696227,"Species","Caranx latus","Agassiz, 1831",126804,78,2,"Chordata","Perciformes","Carangidae","Caranx","Actinopteri","Caranx latus",NA,NA,NA,"Guianan"
"758",609807,609807,696240,"Species","Carcharhinus leucas","(Müller & Henle, 1839)",105792,76,2,"Chordata","Carcharhiniformes","Carcharhinidae","Carcharhinus","Elasmobranchii","Carcharhinus leucas",TRUE,"NT",NA,"Guianan"
"759",609811,609811,696240,"Species","Carcharhinus limbatus","(Müller & Henle, 1839)",105793,74,1,"Chordata","Carcharhiniformes","Carcharhinidae","Carcharhinus","Elasmobranchii","Carcharhinus limbatus",TRUE,"NT",NA,"Guianan"
"760",609822,609822,696240,"Species","Carcharhinus porosus","(Ranzani, 1839)",217342,79,4,"Chordata","Carcharhiniformes","Carcharhinidae","Carcharhinus","Elasmobranchii","Carcharhinus porosus",TRUE,"DD",NA,"Guianan"
"761",610623,610623,417897,"Species","Caulolatilus guppyi","Beebe & Tee-Van, 1937",276214,14,2,"Chordata","Perciformes","Malacanthidae","Caulolatilus","Actinopteri","Caulolatilus guppyi",NA,NA,NA,"Guianan"
"762",610829,610829,741280,"Species","Centropomus ensiferus","Poey, 1860",280060,13,3,"Chordata","Perciformes","Centropomidae","Centropomus","Actinopteri","Centropomus ensiferus",TRUE,"LC",NA,"Guianan"
"763",610832,610832,741280,"Species","Centropomus mexicanus","Bocourt, 1868",280062,4,2,"Chordata","Perciformes","Centropomidae","Centropomus","Actinopteri","Centropomus mexicanus",TRUE,"LC",NA,"Guianan"
"764",610837,610837,741280,"Species","Centropomus undecimalis","(Bloch, 1792)",280068,48,3,"Chordata","Perciformes","Centropomidae","Centropomus","Actinopteri","Centropomus undecimalis",TRUE,"LC",NA,"Guianan"
