"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","gisd","redlist","status","ecoregion"
"485",746596,746596,757008,"Class","Gammaproteobacteria",NA,393018,90,1,"Proteobacteria",NA,NA,NA,NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"486",746736,746736,739449,"Genus","Geobacillus","Nazina, Tourova, Poltaraus, Novikova, Grigoryan, Ivanova, Lysenko, Petrunyaka, Osipov, Belyaev & Ivanov, 2001",564442,1,1,"Firmicutes","Bacillales","Bacillaceae","Geobacillus",NA,"Bacili",NA,NA,NA,"Rio de la Plata"
"487",746776,746776,742574,"Genus","Giesbergeria","Grabovich, Gavrish, Kuever, Lysenko, Podkopaeva & Dubinina, 2006",571239,1,1,"Proteobacteria","Burkholderiales","Comamonadaceae","Giesbergeria",NA,"Betaproteobacteria",NA,NA,NA,"Rio de la Plata"
"488",746812,746812,737778,"Genus","Glaciecola",NA,393087,2,1,"Proteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola",NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"489",747137,747137,816076,"Genus","Gordonia","(ex Tsukamura, 1971) Stackebrandt, Smida & Collins, 1989",571743,1,1,"Actinobacteria","Actinomycetales","Gordoniaceae","Gordonia",NA,"Actinobacteria",NA,NA,NA,"Rio de la Plata"
"490",747414,747414,755056,"Genus","Haemophilus",NA,571392,3,1,"Proteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus",NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"491",747576,747576,747578,"Genus","Haloarcula","(Torreblanca, Rodriquez-Valera, Juez, Ventosa, Kamekura & Kates, 1986) emend. Oren, Arahal & Ventosa, 2009",559471,2,1,"Euryarchaeota","Halobacteriales","Halobacteriaceae","Haloarcula",NA,"Halobacteria",NA,NA,NA,"Rio de la Plata"
"492",747578,747578,780009,"Family","Halobacteriaceae",NA,416245,7,1,"Euryarchaeota","Halobacteriales","Halobacteriaceae",NA,NA,"Halobacteria",NA,NA,NA,"Rio de la Plata"
"493",747590,747590,747578,"Genus","Halococcus","Schoop, 1935 emend. Oren, Arahal & Ventosa, 2009",573355,2,1,"Euryarchaeota","Halobacteriales","Halobacteriaceae","Halococcus",NA,"Halobacteria",NA,NA,NA,"Rio de la Plata"
"494",747594,747594,747578,"Genus","Haloferax","(Torreblanca, Rodriquez-Valera, Juez, Ventosa, Kamekura & Kates, 1986) emend. Oren, Arahal & Ventosa, 2009",559472,2,1,"Euryarchaeota","Halobacteriales","Halobacteriaceae","Haloferax",NA,"Halobacteria",NA,NA,NA,"Rio de la Plata"
"495",747595,747595,747578,"Genus","Halogeometricum","Montalvo-Rodriguez, Vreeland, Oren, Kessel, Betancourt & Lopez-Garriga, 1998",559473,2,1,"Euryarchaeota","Halobacteriales","Halobacteriaceae","Halogeometricum",NA,"Halobacteria",NA,NA,NA,"Rio de la Plata"
"496",747597,747597,753477,"Family","Halomonadaceae",NA,393043,1,1,"Proteobacteria","Oceanospirillales","Halomonadaceae",NA,NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"497",747609,747609,747578,"Genus","Halorhabdus","(Waino, Tindall & Ingvorsen, 2000) emend. Antunes, Taborda, Huber, Moissl, Nobre & da Costa, 2008",559474,1,1,"Euryarchaeota","Halobacteriales","Halobacteriaceae","Halorhabdus",NA,"Halobacteria",NA,NA,NA,"Rio de la Plata"
"498",747611,747611,747578,"Genus","Halorubrum","(McGenity & Grant, 1996) emend. Oren, Arahal & Ventosa, 2009",559489,1,1,"Euryarchaeota","Halobacteriales","Halobacteriaceae","Halorubrum",NA,"Halobacteria",NA,NA,NA,"Rio de la Plata"
"499",747813,747813,452071,"Species","Heleobia australis","(d'Orbigny, 1835)",532899,1,1,"Mollusca","Littorinimorpha","Cochliopidae","Heleobia","Heleobia australis","Gastropoda",NA,NA,NA,"Rio de la Plata"
"500",747845,747845,747846,"Genus","Helicobacter",NA,393212,2,1,"Proteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter",NA,"Epsilonproteobacteria",NA,NA,NA,"Rio de la Plata"
"501",747846,747846,740762,"Family","Helicobacteraceae",NA,393211,1,1,"Proteobacteria","Campylobacterales","Helicobacteraceae",NA,NA,"Epsilonproteobacteria",NA,NA,NA,"Rio de la Plata"
"502",748496,748496,742574,"Genus","Hydrogenophaga",NA,571240,1,1,"Proteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",NA,"Betaproteobacteria",NA,NA,NA,"Rio de la Plata"
"503",748750,748750,779250,"Family","Intrasporangiaceae",NA,394108,3,1,"Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA,"Actinobacteria",NA,NA,NA,"Rio de la Plata"
"504",748874,748874,755983,"Genus","Isosphaera","Giovannoni, Schabtach & Castenholz, 1995",571405,1,1,"Planctomycetes","Planctomycetales","Planctomycetaceae","Isosphaera",NA,"Planctomycetacia",NA,NA,NA,"Rio de la Plata"
"505",748938,748938,748937,"Species","Jaspidella jaspidea","(Gmelin, 1791)",420102,1,1,"Mollusca","Neogastropoda","Olivellidae","Jaspidella","Jaspidella jaspidea","Gastropoda",NA,NA,NA,"Rio de la Plata"
"506",748946,748946,779316,"Species","Jellyella tuberculata","(Bosc, 1802)",396730,1,1,"Bryozoa","Cheilostomatida","Membraniporidae","Jellyella","Jellyella tuberculata","Gymnolaemata",NA,NA,NA,"Rio de la Plata"
"507",749076,749076,745262,"Genus","Klebsiella","Trevisan",571261,2,1,"Proteobacteria","Enterobacteriales","Enterobacteriaceae","Klebsiella",NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"508",749091,749091,751739,"Genus","Kocuria",NA,415531,2,1,"Actinobacteria","Actinomycetales","Micrococcaceae","Kocuria",NA,"Actinobacteria",NA,NA,NA,"Rio de la Plata"
"509",749095,749095,746337,"Genus","Kordia","Sohn, Lee, Yi, Chun, Bae, Ahn & Kim, 2004",563602,1,1,"Bacteroidetes","Flavobacteriales","Flavobacteriaceae","Kordia",NA,"Flavobacteria",NA,NA,NA,"Rio de la Plata"
"510",749169,749169,742327,"Family","Lachnospiraceae",NA,570965,4,1,"Firmicutes","Clostridiales","Lachnospiraceae",NA,NA,"Clostridia",NA,NA,NA,"Rio de la Plata"
"511",749178,749178,749176,"Genus","Lactobacillus","Beijerinck, 1901",567355,2,1,"Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,"Bacili",NA,NA,NA,"Rio de la Plata"
"512",749179,749179,760271,"Genus","Lactococcus",NA,571478,1,1,"Firmicutes","Lactobacillales","Streptococcaceae","Lactococcus",NA,"Bacili",NA,NA,NA,"Rio de la Plata"
"513",749465,749465,749466,"Genus","Legionella",NA,571336,1,1,"Proteobacteria","Legionellales","Legionellaceae","Legionella",NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"514",749466,749466,749467,"Family","Legionellaceae",NA,571334,1,1,"Proteobacteria","Legionellales","Legionellaceae",NA,NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"515",749514,749514,739456,"Phylum","Lentisphaerae","Cho, Vergin, Morris & Giovannoni, 2004",564169,1,1,"Lentisphaerae",NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"516",749515,749515,749514,"Class","Lentisphaeria",NA,564172,1,1,"Lentisphaerae",NA,NA,NA,NA,"Lentisphaeria",NA,NA,NA,"Rio de la Plata"
"517",749750,749750,699421,"Genus","Leptothrix","Kützing, 1843",600866,1,1,"Cyanobacteria","Oscillatoriales","Oscillatoriaceae","Leptothrix",NA,"Cyanophyceae",NA,NA,NA,"Rio de la Plata"
"518",749755,749755,746513,"Genus","Leptotrichia","Trevisan",571295,1,1,"Fusobacteria","Fusobacteriales","Fusobacteriaceae","Leptotrichia",NA,"Fusobacteria",NA,NA,NA,"Rio de la Plata"
"519",749797,749797,767963,"Species","Leucon (Leucon) homorhynchus","Bishop, 1981",182343,1,1,"Arthropoda","Cumacea","Leuconidae","Leucon","Leucon (Leucon) homorhynchus","Malacostraca",NA,NA,NA,"Rio de la Plata"
"520",749855,749855,758466,"Genus","Lewinella","Sly, Taghavi & Fegan, 1998",564124,2,1,"Bacteroidetes","Sphingobacteriales","Saprospiraceae","Lewinella",NA,"Sphingobacteria",NA,NA,NA,"Rio de la Plata"
"521",750193,750193,464577,"Species","Loandalia tricuspis","(Muller, 1858)",NA,1,1,"Annelida","Phyllodocida","Pilargidae","Loandalia","Loandalia tricuspis","Polychaeta",NA,NA,NA,"Rio de la Plata"
"522",750211,750211,758046,"Genus","Loktanella","Van Trappen, Mergaert & Swings, 2004",567691,1,1,"Proteobacteria","Rhodobacterales","Rhodobacteraceae","Loktanella",NA,"Alphaproteobacteria",NA,NA,NA,"Rio de la Plata"
"523",750405,750405,746337,"Genus","Lutibacter","Choi & Cho, 2006",563886,1,1,"Bacteroidetes","Flavobacteriales","Flavobacteriaceae","Lutibacter",NA,"Flavobacteria",NA,NA,NA,"Rio de la Plata"
"524",750623,750623,698511,"Species","Mactra patagonica","d'Orbigny, 1846",533008,1,1,"Mollusca",NA,"Mactridae","Mactra","Mactra patagonica","Bivalvia",NA,NA,NA,"Rio de la Plata"
"525",751080,751080,755056,"Genus","Mannheimia",NA,571393,1,1,"Proteobacteria","Pasteurellales","Pasteurellaceae","Mannheimia",NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"526",751219,751219,779252,"Genus","Massilia","La Scola, Birtles, Mallet & Raoult, 2000",571386,1,1,"Proteobacteria","Burkholderiales","Oxalobacteriaceae","Massilia",NA,"Betaproteobacteria",NA,NA,NA,"Rio de la Plata"
"527",751607,751607,751606,"Genus","Methanobrevibacter","Balch & Wolfe, 1981",559491,3,1,"Euryarchaeota","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter",NA,"Methanobacteria",NA,NA,NA,"Rio de la Plata"
"528",751616,751616,751620,"Genus","Methanogenium","(Romesser, Wolfe, Mayer, Spiess & Walther-Mauruschat, 1981) emend. Spring, Schumann & Sproer, 2005",559499,1,1,"Euryarchaeota","Methanomicrobiales","Methanomicrobiaceae","Methanogenium",NA,"Methanomicrobia",NA,NA,NA,"Rio de la Plata"
"529",751620,751620,751621,"Family","Methanomicrobiaceae",NA,416257,1,1,"Euryarchaeota","Methanomicrobiales","Methanomicrobiaceae",NA,NA,"Methanomicrobia",NA,NA,NA,"Rio de la Plata"
"530",751639,751639,751638,"Genus","Methylobacterium",NA,567521,2,1,"Proteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium",NA,"Alphaproteobacteria",NA,NA,NA,"Rio de la Plata"
"531",751653,751653,751652,"Genus","Methylophilus",NA,571359,3,1,"Proteobacteria","Methylophilales","Methylophilaceae","Methylophilus",NA,"Betaproteobacteria",NA,NA,NA,"Rio de la Plata"
"532",751720,751720,779250,"Family","Microbacteriaceae",NA,393617,3,1,"Actinobacteria","Actinomycetales","Microbacteriaceae",NA,NA,"Actinobacteria",NA,NA,NA,"Rio de la Plata"
"533",751721,751721,751720,"Genus","Microbacterium",NA,415634,2,1,"Actinobacteria","Actinomycetales","Microbacteriaceae","Microbacterium",NA,"Actinobacteria",NA,NA,NA,"Rio de la Plata"
"534",751726,751726,737778,"Genus","Microbulbifer","Gonzalez, Mayer, Moran, Hodson & Whitman, 1997",570288,1,1,"Proteobacteria","Alteromonadales","Alteromonadaceae","Microbulbifer",NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"535",751740,751740,751739,"Genus","Micrococcus",NA,559740,1,1,"Actinobacteria","Actinomycetales","Micrococcaceae","Micrococcus",NA,"Actinobacteria",NA,NA,NA,"Rio de la Plata"
"536",752225,752225,757280,"Family","Moraxellaceae",NA,393047,1,1,"Proteobacteria","Pseudomonadales","Moraxellaceae",NA,NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"537",752357,752357,474050,"Species","Musculus viator","(d'Orbigny, 1842)",506130,1,1,"Mollusca","Mytiloida","Mytilidae","Musculus","Musculus viator","Bivalvia",NA,NA,NA,"Rio de la Plata"
"538",752499,752499,752498,"Species","Mytella charruana","(d'Orbigny, 1842)",397146,2,1,"Mollusca","Mytiloida","Mytilidae","Mytella","Mytella charruana","Bivalvia",NA,NA,NA,"Rio de la Plata"
"539",752515,752515,743940,"Order","Myxococcales",NA,392755,3,1,"Proteobacteria","Myxococcales",NA,NA,NA,"Deltaproteobacteria",NA,NA,NA,"Rio de la Plata"
"540",752551,752551,816043,"Family","Nannocystaceae",NA,392756,2,1,"Proteobacteria","Myxococcales","Nannocystaceae",NA,NA,"Deltaproteobacteria",NA,NA,NA,"Rio de la Plata"
"541",752818,752818,752819,"Genus","Neisseria","Trevisan, 1885",571370,4,1,"Proteobacteria","Neisseriales","Neisseriaceae","Neisseria",NA,"Betaproteobacteria",NA,NA,NA,"Rio de la Plata"
"542",752819,752819,815989,"Family","Neisseriaceae",NA,570938,1,1,"Proteobacteria","Neisseriales","Neisseriaceae",NA,NA,"Betaproteobacteria",NA,NA,NA,"Rio de la Plata"
"543",753132,753132,759287,"Genus","Nevskia","Famintzin, 1892",571459,1,1,"Proteobacteria","Xanthomonadales","Sinobacteraceae","Nevskia",NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"544",753230,753230,816010,"Family","Nocardioidaceae","Nesterenko, Kvasnikov & Nogina, 1990",559753,1,1,"Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA,"Actinobacteria",NA,NA,NA,"Rio de la Plata"
"545",753231,753231,753230,"Genus","Nocardioides","Prauser, 1976",559757,1,1,"Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides",NA,"Actinobacteria",NA,NA,NA,"Rio de la Plata"
"546",753310,753310,479071,"Species","Notoplites cymbalicus","d'Hondt, 1981",183298,1,1,"Bryozoa","Cheilostomatida","Candidae","Notoplites","Notoplites cymbalicus","Gymnolaemata",NA,NA,NA,"Rio de la Plata"
"547",753475,753475,753476,"Genus","Oceanobacter","Satomi, Kimura, Hamada, Harayama & Fujii, 2002",570585,1,1,"Proteobacteria","Oceanospirillales","Oceanospirillaceae","Oceanobacter",NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"548",753476,753476,753477,"Family","Oceanospirillaceae",NA,393045,1,1,"Proteobacteria","Oceanospirillales","Oceanospirillaceae",NA,NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"549",753477,753477,746596,"Order","Oceanospirillales",NA,393021,3,1,"Proteobacteria","Oceanospirillales",NA,NA,NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"550",753676,753676,753476,"Genus","Oleispira","Yakimov, Giuliano, Gentile, Crisafi, Chernikova, Abraham, Lunsdorf, Timmis & Golyshin, 2003",570594,2,1,"Proteobacteria","Oceanospirillales","Oceanospirillaceae","Oleispira",NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"551",753931,753931,753929,"Genus","Opitutus","Chin, Liesack & Janssen, 2001",571380,7,1,"Verrucomicrobia","Opitutales","Opitutaceae","Opitutus",NA,"Opitutae",NA,NA,NA,"Rio de la Plata"
"552",754106,754106,699427,"Species","Ostrea puelchana","d'Orbigny, 1842",397163,2,1,"Mollusca","Ostreoida","Ostreidae","Ostrea","Ostrea puelchana","Bivalvia",NA,NA,NA,"Rio de la Plata"
"553",754149,754149,743278,"Genus","Owenweeksia","Lau, Ng, Ren, Lau, Qian, Wong, Lau & Wu, 2005",559992,6,1,"Bacteroidetes","Flavobacteriales","Cryomorphaceae","Owenweeksia",NA,"Flavobacteria",NA,NA,NA,"Rio de la Plata"
"554",754263,754263,754262,"Genus","Paenibacillus","Ash, Priest & Collins, 1994",564757,1,1,"Firmicutes","Bacillales","Paenibacillaceae","Paenibacillus",NA,"Bacili",NA,NA,NA,"Rio de la Plata"
"555",754301,754301,808427,"Species","Palaemonetes (Palaeonetes) argentinus","(Nobili, 1901)",587719,2,1,"Arthropoda","Decapoda","Palaemonidae","Palaemonetes","Palaemonetes (Palaeonetes) argentinus","Malacostraca",NA,NA,NA,"Rio de la Plata"
"556",754337,754337,756737,"Genus","Paludibacter","Ueki, Akasaka, Suzuki & Ueki, 2006",559866,2,1,"Bacteroidetes","Bacteroidales","Porphyromonadaceae","Paludibacter",NA,"Bacteroidia",NA,NA,NA,"Rio de la Plata"
"557",754421,754421,485011,"Species","Pandora braziliensis","G. B. Sowerby II, 1874",506831,1,1,"Mollusca",NA,"Pandoridae","Pandora","Pandora braziliensis","Bivalvia",NA,NA,NA,"Rio de la Plata"
"558",754468,754468,758291,"Genus","Papillibacter","Defnoun, Labat, Ambrosio, Garcia & Patel, 2000",571448,1,1,"Firmicutes","Clostridiales","Ruminococcaceae","Papillibacter",NA,"Clostridia",NA,NA,NA,"Rio de la Plata"
"559",754474,754474,756737,"Genus","Parabacteroides","Sakamoto & Benno, 2006",559867,1,1,"Bacteroidetes","Bacteroidales","Porphyromonadaceae","Parabacteroides",NA,"Bacteroidia",NA,NA,NA,"Rio de la Plata"
"560",754516,754516,758046,"Genus","Paracoccus",NA,393085,1,1,"Proteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA,"Alphaproteobacteria",NA,NA,NA,"Rio de la Plata"
"561",754845,754845,754843,"Species","Parasagitta friderici","(Ritter-Záhony, 1911)",105441,3,1,"Chaetognatha","Aphragmophora","Sagittidae","Parasagitta","Parasagitta friderici","Sagittoidea",NA,NA,NA,"Rio de la Plata"
"562",755020,755020,771785,"Species","Parvanachis obesa","(C. B. Adams, 1845)",160440,1,1,"Mollusca","Neogastropoda","Columbellidae","Parvanachis","Parvanachis obesa","Gastropoda",NA,NA,NA,"Rio de la Plata"
"563",755023,755023,779217,"Genus","Parvibaculum",NA,393926,1,1,"Proteobacteria","Alphaproteobacteria incertae sedis",NA,"Parvibaculum",NA,"Alphaproteobacteria",NA,NA,NA,"Rio de la Plata"
"564",755149,755149,759704,"Genus","Pedobacter",NA,571466,2,1,"Bacteroidetes","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"Sphingobacteria",NA,NA,NA,"Rio de la Plata"
"565",755253,755253,779214,"Genus","Peptoniphilus",NA,NA,1,1,"Firmicutes","Clostridiales","Clostridiales incertae sedis","Peptoniphilus",NA,"Clostridia",NA,NA,NA,"Rio de la Plata"
"566",755255,755255,755254,"Genus","Peptostreptococcus","Kluyver & van Niel, 1936",571400,1,1,"Firmicutes","Clostridiales","Peptostreptococcaceae","Peptostreptococcus",NA,"Clostridia",NA,NA,NA,"Rio de la Plata"
"567",755443,755443,758054,"Genus","Petrobacter",NA,571431,1,1,"Proteobacteria","Rhodocyclales","Rhodocyclaceae","Petrobacter",NA,"Betaproteobacteria",NA,NA,NA,"Rio de la Plata"
"568",755570,755570,741168,"Genus","Phenylobacterium",NA,571224,1,1,"Proteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"Alphaproteobacteria",NA,NA,NA,"Rio de la Plata"
"569",755680,755680,762776,"Genus","Photobacterium",NA,393998,1,1,"Proteobacteria","Vibrionales","Vibrionaceae","Photobacterium",NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"570",755855,755855,755854,"Genus","Pimelodus","Lacepède, 1803",270412,1,1,"Chordata","Siluriformes","Pimelodidae","Pimelodus",NA,"Actinopteri",NA,NA,NA,"Rio de la Plata"
"571",755905,755905,755983,"Genus","Pirellula","Schlesner & Hirsch, 1987",571406,1,1,"Planctomycetes","Planctomycetales","Planctomycetaceae","Pirellula",NA,"Planctomycetacia",NA,NA,NA,"Rio de la Plata"
"572",755982,755982,755983,"Genus","Planctomyces",NA,565568,2,1,"Planctomycetes","Planctomycetales","Planctomycetaceae","Planctomyces",NA,"Planctomycetacia",NA,NA,NA,"Rio de la Plata"
"573",755983,755983,816029,"Family","Planctomycetaceae",NA,565463,7,1,"Planctomycetes","Planctomycetales","Planctomycetaceae",NA,NA,"Planctomycetacia",NA,NA,NA,"Rio de la Plata"
"574",755984,755984,739456,"Phylum","Planctomycetes","Fukunaga, Kurahashi, Sakiyama, Ohuchi, Yokota & Harayama, 2009",565455,3,1,"Planctomycetes",NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"575",756017,756017,493356,"Species","Platorchestia platensis","(Krøyer, 1845)",103217,1,1,"Arthropoda","Amphipoda","Talitridae","Platorchestia","Platorchestia platensis","Malacostraca",NA,NA,NA,"Rio de la Plata"
"576",756358,756358,746337,"Genus","Polaribacter","Gosink, Woese & Staley, 1998",563947,2,1,"Bacteroidetes","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Flavobacteria",NA,NA,NA,"Rio de la Plata"
"577",756466,756466,740363,"Genus","Polynucleobacter",NA,NA,1,1,"Proteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter",NA,"Betaproteobacteria",NA,NA,NA,"Rio de la Plata"
"578",756737,756737,739464,"Family","Porphyromonadaceae",NA,559862,1,1,"Bacteroidetes","Bacteroidales","Porphyromonadaceae",NA,NA,"Bacteroidia",NA,NA,NA,"Rio de la Plata"
"579",756815,756815,739464,"Family","Prevotellaceae",NA,NA,1,1,"Bacteroidetes","Bacteroidales","Prevotellaceae",NA,NA,"Bacteroidia",NA,NA,NA,"Rio de la Plata"
"580",756890,756890,816095,"Genus","Procabacter",NA,571413,1,1,"Proteobacteria","Procabacteriales","Procabacteriaceae","Procabacter",NA,"Betaproteobacteria",NA,NA,NA,"Rio de la Plata"
"581",756914,756914,743486,"Order","Prochlorales",NA,NA,2,1,"Cyanobacteria","Prochlorales",NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"582",756957,756957,756956,"Genus","Propionibacterium",NA,559761,3,1,"Actinobacteria","Actinomycetales","Propionibacteriaceae","Propionibacterium",NA,"Actinobacteria",NA,NA,NA,"Rio de la Plata"
"583",756962,756962,762644,"Genus","Propionispora",NA,NA,1,1,"Firmicutes","Clostridiales","Veillonellaceae","Propionispora",NA,"Clostridia",NA,NA,NA,"Rio de la Plata"
"584",756992,756992,762713,"Genus","Prosthecobacter","Staley, De Bont & De Jonge, 1980",564328,1,1,"Verrucomicrobia","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter",NA,"Verrucomicrobiae",NA,NA,NA,"Rio de la Plata"
"585",757005,757005,756737,"Genus","Proteiniphilum","Chen & Dong, 2005",559870,1,1,"Bacteroidetes","Bacteroidales","Porphyromonadaceae","Proteiniphilum",NA,"Bacteroidia",NA,NA,NA,"Rio de la Plata"
"586",757008,757008,739456,"Phylum","Proteobacteria",NA,178054,25,1,"Proteobacteria",NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"587",757023,757023,769888,"Species","Protocuspidaria verityi","Allen & Morgan, 1981",183374,1,1,"Mollusca",NA,NA,"Protocuspidaria","Protocuspidaria verityi","Bivalvia",NA,NA,NA,"Rio de la Plata"
"588",757071,757071,745262,"Genus","Providencia","Ewing, 1962",571267,1,1,"Proteobacteria","Enterobacteriales","Enterobacteriaceae","Providencia",NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"589",757160,757160,757159,"Genus","Pseudoalteromonas","Gauthier, Gauthier & Christen, 1995",415881,4,1,"Proteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"590",757279,757279,757280,"Family","Pseudomonadaceae",NA,570641,1,1,"Proteobacteria","Pseudomonadales","Pseudomonadaceae",NA,NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"591",757281,757281,757279,"Genus","Pseudomonas","Migula, 1894",570642,3,1,"Proteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"592",757407,757407,752225,"Genus","Psychrobacter",NA,393048,1,1,"Proteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter",NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"593",757414,757414,746337,"Genus","Psychroserpens","Bowman, McCammon, Brown, Nichols & McMeekin, 1997",562088,1,1,"Bacteroidetes","Flavobacteriales","Flavobacteriaceae","Psychroserpens",NA,"Flavobacteria",NA,NA,NA,"Rio de la Plata"
"594",757775,757775,740363,"Genus","Ralstonia",NA,571211,1,1,"Proteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia",NA,"Betaproteobacteria",NA,NA,NA,"Rio de la Plata"
"595",757943,757943,741974,"Genus","Rheinheimera","Brettar, Christen & Hofle, 2002",570396,2,1,"Proteobacteria","Chromatiales","Chromatiaceae","Rheinheimera",NA,"Gammaproteobacteria",NA,NA,NA,"Rio de la Plata"
"596",757994,757994,757995,"Family","Rhizobiaceae",NA,414879,3,1,"Proteobacteria","Rhizobiales","Rhizobiaceae",NA,NA,"Alphaproteobacteria",NA,NA,NA,"Rio de la Plata"
"597",757995,757995,737739,"Order","Rhizobiales",NA,393148,5,1,"Proteobacteria","Rhizobiales",NA,NA,NA,"Alphaproteobacteria",NA,NA,NA,"Rio de la Plata"
"598",758045,758045,758046,"Genus","Rhodobacter","Imhoff, Truper & Pfennig, 1984",567876,1,1,"Proteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA,"Alphaproteobacteria",NA,NA,NA,"Rio de la Plata"
"599",758046,758046,758047,"Family","Rhodobacteraceae",NA,393084,23,1,"Proteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,"Alphaproteobacteria",NA,NA,NA,"Rio de la Plata"
