"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","gisd","hab","ecoregion"
"26",398083,398083,398029,"Species","Actinoptychus senarius","(Ehrenberg) Ehrenberg, 1843",148948,1,1,"Ochrophyta","Coscinodiscales","Heliopeltaceae","Actinoptychus","Actinoptychus senarius","Bacillariophyceae",NA,NA,NA,NA,"Eastern Brazil"
"27",398138,398138,775753,"Species","Actinostella flosculifera","(Le Sueur, 1817)",289355,3,1,"Cnidaria","Actiniaria","Actiniidae","Actinostella","Actinostella flosculifera","Anthozoa",NA,NA,NA,NA,"Eastern Brazil"
"28",398594,398594,695340,"Species","Aesopus stearnsii","(Tryon, 1883)",409950,7,2,"Mollusca","Neogastropoda","Columbellidae","Aesopus","Aesopus stearnsii","Gastropoda",NA,NA,NA,NA,"Eastern Brazil"
"29",398748,398748,398744,"Species","Agalma okeni","Eschscholtz, 1825",135485,3,2,"Cnidaria","Siphonophorae","Agalmatidae","Agalma","Agalma okeni","Hydrozoa",NA,NA,NA,NA,"Eastern Brazil"
"30",398768,398768,695348,"Species","Agaricia humilis","Verrill, 1901",287914,47,2,"Cnidaria","Scleractinia","Agariciidae","Agaricia","Agaricia humilis","Anthozoa",TRUE,"LC",NA,NA,"Eastern Brazil"
"31",398817,398817,769376,"Genus","Agelas","Duchassaing & Michelotti, 1864",131771,16,1,"Porifera","Agelasida","Agelasidae","Agelas",NA,"Demospongiae",NA,NA,NA,NA,"Eastern Brazil"
"32",398819,398819,398817,"Species","Agelas clathrodes","(Schmidt, 1870)",164823,4,1,"Porifera","Agelasida","Agelasidae","Agelas","Agelas clathrodes","Demospongiae",NA,NA,NA,NA,"Eastern Brazil"
"33",398822,398822,398817,"Species","Agelas dispar","Duchassaing & Michelotti, 1864",164827,5,2,"Porifera","Agelasida","Agelasidae","Agelas","Agelas dispar","Demospongiae",NA,NA,NA,NA,"Eastern Brazil"
"34",398828,398828,398817,"Species","Agelas schmidti","Wilson, 1902",164842,6,1,"Porifera","Agelasida","Agelasidae","Agelas","Agelas schmidti","Demospongiae",NA,NA,NA,NA,"Eastern Brazil"
"35",398829,398829,398817,"Species","Agelas tubulata","Lehnert & van Soest, 1996",164845,2,1,"Porifera","Agelasida","Agelasidae","Agelas","Agelas tubulata","Demospongiae",NA,NA,NA,NA,"Eastern Brazil"
"36",398870,398870,598231,"Species","Aglaophamus juvenalis","(Kinberg, 1866)",332895,5,1,"Annelida","Phyllodocida","Nephtyidae","Aglaophamus","Aglaophamus juvenalis","Polychaeta",NA,NA,NA,NA,"Eastern Brazil"
"37",398909,398909,398885,"Species","Aglaophenia trifida","Agassiz, 1862",284059,2,1,"Cnidaria","Leptothecata","Aglaopheniidae","Aglaophenia","Aglaophenia trifida","Hydrozoa",NA,NA,NA,NA,"Eastern Brazil"
"38",398914,398914,771895,"Genus","Aglaothamnion","Feldmann-Mazoyer, 1941",143825,2,1,"Rhodophyta","Ceramiales","Callithamniaceae","Aglaothamnion",NA,"Florideophyceae",NA,NA,NA,NA,"Eastern Brazil"
"39",398917,398917,398914,"Species","Aglaothamnion cordatum","(Børgesen) Feldmann-Mazoyer, 1941",144492,1,1,"Rhodophyta","Ceramiales","Callithamniaceae","Aglaothamnion","Aglaothamnion cordatum","Florideophyceae",NA,NA,NA,NA,"Eastern Brazil"
"40",398929,398929,398914,"Species","Aglaothamnion uruguayense","(W.R.Taylor) N.E.Aponte, D.L.Ballantine & J.N.Norris, 1994",373042,9,2,"Rhodophyta","Ceramiales","Callithamniaceae","Aglaothamnion","Aglaothamnion uruguayense","Florideophyceae",NA,NA,NA,NA,"Eastern Brazil"
"41",399087,399087,769394,"Genus","Aiolochroia","Wiedenmayer, 1977",169631,5,1,"Porifera","Verongiida","Aplysinidae","Aiolochroia",NA,"Demospongiae",NA,NA,NA,NA,"Eastern Brazil"
"42",399088,399088,399087,"Species","Aiolochroia crassa","(Hyatt, 1875)",169632,26,1,"Porifera","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa","Demospongiae",NA,NA,NA,NA,"Eastern Brazil"
