"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","hab","ecoregion"
"1036",661373,661373,774611,"Species","Prolaphystiopsis platyceras","Schellenberg, 1931",237197,2,1,"Arthropoda","Amphipoda","Laphystiopsidae","Prolaphystiopsis","Prolaphystiopsis platyceras","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1037",661630,661630,767390,"Species","Protella trilobata","McCain & Gray, 1971",237248,4,2,"Arthropoda","Amphipoda","Caprellidae","Protella","Protella trilobata","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1038",661794,661794,774602,"Species","Protorchestia nitida","(Dana, 1852)",237358,1,1,"Arthropoda","Amphipoda","Talitridae","Protorchestia","Protorchestia nitida","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1039",661891,661891,498825,"Species","Psalidaster mordax","Fisher, 1940",172695,8,3,"Echinodermata","Forcipulatida","Asteriidae","Psalidaster","Psalidaster mordax","Asteroidea",NA,NA,NA,"Malvinas_Falklands"
"1040",662130,662130,851559,"Species","Pseudidothea miersi","(Studer, 1884)",258009,6,2,"Arthropoda","Isopoda","Pseudidotheidae","Pseudidotea","Pseudidothea miersi","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1041",662135,662135,774631,"Species","Pseudiphimediella glabra","(Schellenberg, 1931)",237199,12,2,"Arthropoda","Amphipoda","Iphimediidae","Pseudiphimediella","Pseudiphimediella glabra","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1042",662136,662136,774631,"Species","Pseudiphimediella nodosa","(Dana, 1852)",237277,8,3,"Arthropoda","Amphipoda","Iphimediidae","Pseudiphimediella","Pseudiphimediella nodosa","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1043",662138,662138,774615,"Species","Pseudischyrocerus denticauda","Schellenberg, 1931",237453,2,1,"Arthropoda","Amphipoda","Ischyroceridae","Pseudischyrocerus","Pseudischyrocerus denticauda","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1044",662293,662293,554421,"Subspecies","Pseudocnus dubiosus leonina","(Semper)",174059,4,1,"Echinodermata","Dendrochirotida","Cucumariidae","Pseudocnus","Pseudocnus dubiosus","Holothuroidea",NA,NA,NA,"Malvinas_Falklands"
"1045",662439,662439,772548,"Species","Pseudokoroga barnardi","Schellenberg, 1931",237763,2,1,"Arthropoda","Amphipoda","Lysianassidae","Pseudokoroga","Pseudokoroga barnardi","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1046",662840,662840,772529,"Species","Pseudothaumatelson patagonicum","Schellenberg, 1931",237028,2,1,"Arthropoda","Amphipoda","Stenothoidae","Pseudothaumatelson","Pseudothaumatelson patagonicum","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1047",663156,663156,663147,"Species","Pterodroma mollis","(Gould, 1844)",137199,33,3,"Chordata","Procellariiformes","Procellariidae","Pterodroma","Pterodroma mollis","Aves",TRUE,"LC",NA,"Malvinas_Falklands"
"1048",663415,663415,501467,"Species","Puffinus gravis","(O'Reilly, 1818)",137201,20,5,"Chordata","Procellariiformes","Procellariidae","Puffinus","Puffinus gravis","Aves",NA,NA,NA,"Malvinas_Falklands"
"1049",663416,663416,501467,"Species","Puffinus griseus","(Gmelin, 1789)",137202,18,4,"Chordata","Procellariiformes","Procellariidae","Puffinus","Puffinus griseus","Aves",NA,NA,NA,"Malvinas_Falklands"
"1050",663444,663444,501522,"Species","Pullenia subcarinata","(d'Orbigny, 1839)",113115,20,1,"Foraminifera","Rotaliida","Nonionidae","Pullenia","Pullenia subcarinata","Globothalamea",NA,NA,NA,"Malvinas_Falklands"
"1051",664046,664046,1011500,"Genus","Quinqueloculina","d'Orbigny, 1826",112040,3,1,"Foraminifera","Miliolida","Hauerinidae","Quinqueloculina",NA,"Tubothalamea",NA,NA,NA,"Malvinas_Falklands"
"1052",664666,664666,664659,"Species","Rhachotropis antarctica","K.H. Barnard, 1932",237713,2,2,"Arthropoda","Amphipoda","Eusiridae","Rhachotropis","Rhachotropis antarctica","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1053",665170,665170,504343,"Species","Rhynchospio glutaea","(Ehlers, 1897)",174830,1,1,"Annelida","Spionida","Spionidae","Rhynchospio","Rhynchospio glutaea","Polychaeta",NA,NA,NA,"Malvinas_Falklands"
"1054",665586,665586,504937,"Species","Rossella nuda","Topsent, 1901",172101,2,2,"Porifera","Lyssacinosida","Rossellidae","Rossella","Rossella nuda","Hexactinellida",NA,NA,NA,"Malvinas_Falklands"
"1055",665587,665587,1042334,"Genus","Rossia","Owen, 1834",138481,1,1,"Mollusca","Sepiida","Sepiolidae","Rossia",NA,"Cephalopoda",NA,NA,NA,"Malvinas_Falklands"
"1056",666659,666659,506699,"Species","Scalpellum gibbum","Pilsbry, 1907",421118,7,1,"Arthropoda","Scalpelliformes","Scalpellidae","Scalpellum","Scalpellum gibbum",NA,NA,NA,NA,"Malvinas_Falklands"
"1057",667062,667062,507523,"Genus","Scina","Prestandrea, 1833",101810,6,1,"Arthropoda","Amphipoda","Scinidae","Scina",NA,"Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1058",667071,667071,667062,"Species","Scina incerta","Chevreux, 1900",553629,1,1,"Arthropoda","Amphipoda","Scinidae","Scina","Scina incerta","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1059",667710,667710,508584,"Species","Seba subantarctica","Schellenberg, 1931",237107,8,1,"Arthropoda","Amphipoda","Sebidae","Seba","Seba subantarctica","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1060",669478,669478,511827,"Species","Sphaeronella vargulae","Bradford",NA,4,1,"Arthropoda","Siphonostomatoida","Nicothoidae","Sphaeronella","Sphaeronella vargulae","Maxillopoda",NA,NA,NA,"Malvinas_Falklands"
"1061",669673,669673,512167,"Genus","Spinocalanus","Giesbrecht, 1888",104236,3,1,"Arthropoda","Calanoida","Spinocalanidae","Spinocalanus",NA,NA,NA,NA,NA,"Malvinas_Falklands"
"1062",670041,670041,759882,"Species","Sporadopora dichotoma","(Moseley, 1876)",174791,8,2,"Cnidaria","Anthoathecata","Stylasteridae","Sporadopora","Sporadopora dichotoma","Hydrozoa",NA,NA,NA,"Malvinas_Falklands"
"1063",670052,670052,768966,"Species","Sprattus fuegensis","(Jenyns, 1842)",272281,15,4,"Chordata","Clupeiformes","Clupeidae","Sprattus","Sprattus fuegensis","Actinopteri",NA,NA,NA,"Malvinas_Falklands"
"1064",670287,670287,759978,"Species","Staurotheca vervoorti","(El Beshbeeshy, 2011)",231600,1,1,"Cnidaria","Leptothecata","Sertulariidae","Staurotheca","Staurotheca vervoorti","Hydrozoa",NA,NA,NA,"Malvinas_Falklands"
"1065",670342,670342,822049,"Species","Stegonomadia katalia","(J.L. Barnard, 1962)",555047,1,1,"Arthropoda","Amphipoda","Stegocephalidae","Stegonomadia","Stegonomadia katalia","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1066",670570,670570,670566,"Species","Stenothoe falklandica","Schellenberg, 1931",236919,6,1,"Arthropoda","Amphipoda","Stenothoidae","Stenothoe","Stenothoe falklandica","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1067",670746,670746,760151,"Genus","Sterna","Linnaeus, 1758",137047,1,1,"Chordata","Charadriiformes","Sternidae","Sterna",NA,"Aves",NA,NA,NA,"Malvinas_Falklands"
"1068",670762,670762,670746,"Species","Sterna paradisaea","Pontoppidan, 1763",137165,1,1,"Chordata","Charadriiformes","Sternidae","Sterna","Sterna paradisaea","Aves",TRUE,"LC",NA,"Malvinas_Falklands"
"1069",670958,670958,772571,"Species","Stomacontion pepinii","(Stebbing, 1888)",237737,4,1,"Arthropoda","Amphipoda","Lysianassidae","Stomacontion","Stomacontion pepinii","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1070",671675,671675,771366,"Genus","Sycozoa","Lesson, 1832",103469,2,1,"Chordata","Aplousobranchia","Holozoidae","Sycozoa",NA,"Ascidiacea",NA,NA,NA,"Malvinas_Falklands"
"1071",672278,672278,770506,"Genus","Syracosphaera","Lohmann, 1902",115084,2,1,"Haptophyta","Syracosphaerales","Syracosphaeraceae","Syracosphaera",NA,"Prymnesiophyceae",NA,NA,NA,"Malvinas_Falklands"
"1072",672670,672670,769393,"Genus","Tedania","Gray, 1867",131974,11,1,"Porifera","Poecilosclerida","Tedaniidae","Tedania",NA,"Demospongiae",NA,NA,NA,"Malvinas_Falklands"
"1073",673387,673387,774610,"Species","Tetradeion crassum","(Chilton, 1883)",237163,1,1,"Arthropoda","Amphipoda","Stegocephalidae","Tetradeion","Tetradeion crassum","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1074",673508,673508,518305,"Species","Textularia candeiana","d'Orbigny, 1839",417660,1,1,"Foraminifera","Textulariida","Textulariidae","Textularia","Textularia candeiana","Globothalamea",NA,NA,NA,"Malvinas_Falklands"
"1075",673622,673622,771692,"Species","Thalassarche melanophris","(Temminck, 1828)",343995,58,6,"Chordata","Procellariiformes","Diomedeidae","Thalassarche","Thalassarche melanophris","Aves",TRUE,"NT",NA,"Malvinas_Falklands"
"1076",673661,673661,518563,"Species","Thalassiosira gracilis","(Karsten) Hustedt, 1958",341367,1,1,"Ochrophyta","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira gracilis","Bacillariophyceae",NA,NA,NA,"Malvinas_Falklands"
"1077",673813,673813,558604,"Species","Thaumatelson herdmani","Walker, 1906",237508,1,1,"Arthropoda","Amphipoda","Stenothoidae","Thaumatelson","Thaumatelson herdmani","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1078",673854,673854,518965,"Species","Thelepus cincinnatus","(Fabricius, 1780)",131543,6,1,"Annelida","Terebellida","Terebellidae","Thelepus","Thelepus cincinnatus","Polychaeta",NA,NA,NA,"Malvinas_Falklands"
"1079",674215,674215,779007,"Species","Thymops birsteini","(Zarenkov & Semenov, 1972)",382876,4,2,"Arthropoda","Decapoda","Nephropidae","Thymops","Thymops birsteini","Malacostraca",TRUE,"LC",NA,"Malvinas_Falklands"
"1080",674292,674292,777133,"Species","Thysanopsetta naresi","Günther, 1880",282976,6,2,"Chordata","Pleuronectiformes","Paralichthyidae","Thysanopsetta","Thysanopsetta naresi","Actinopteri",NA,NA,NA,"Malvinas_Falklands"
"1081",674489,674489,761638,"Species","Toledonia perplexa","Dall, 1902",509702,2,2,"Mollusca","Cephalaspidea","Cylichnidae","Toledonia","Toledonia perplexa","Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1082",674623,674623,569904,"Species","Torometopa crassicornis","(Schellenberg, 1931)",237193,6,1,"Arthropoda","Amphipoda","Stenothoidae","Torometopa","Torometopa crassicornis","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1083",674630,674630,569904,"Species","Torometopa parallelocheir","(Stebbing, 1888)",236968,1,1,"Arthropoda","Amphipoda","Stenothoidae","Torometopa","Torometopa parallelocheir","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1084",675010,675010,774638,"Species","Triantella solitaria","Mayer, 1903",237522,1,1,"Arthropoda","Amphipoda","Caprellidae","Triantella","Triantella solitaria","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1085",675017,675017,416205,"Genus","Tricellaria","Fleming, 1828",110868,1,1,"Bryozoa","Cheilostomatida","Candidae","Tricellaria",NA,"Gymnolaemata",NA,NA,NA,"Malvinas_Falklands"
"1086",675354,675354,761938,"Species","Trigonolampa miriceps","Regan & Trewavas, 1930",127377,1,1,"Chordata","Stomiiformes","Stomiidae","Trigonolampa","Trigonolampa miriceps","Actinopteri",NA,NA,NA,"Malvinas_Falklands"
"1087",675753,675753,559337,"Species","Trochita pileus","(Lamarck, 1822)",533535,9,2,"Mollusca","Littorinimorpha","Calyptraeidae","Trochita","Trochita pileus","Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1088",675856,675856,762100,"Species","Tromina fenestrata","Powell",491379,3,1,"Mollusca","Neogastropoda","Muricidae","Tromina","Tromina fenestrata","Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1089",675870,675870,701218,"Species","Trophon clenchi","(Carcelles, 1953)",399033,1,1,"Mollusca","Neogastropoda","Muricidae","Trophon","Trophon clenchi","Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1090",675875,675875,701218,"Species","Trophon geversianus","(Pallas, 1774)",197512,2,1,"Mollusca","Neogastropoda","Muricidae","Trophon","Trophon geversianus","Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1091",675883,675883,701218,"Species","Trophon ohlini","Strebel, 1904",399054,3,2,"Mollusca","Neogastropoda","Muricidae","Trophon","Trophon ohlini","Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1092",675893,675893,701218,"Species","Trophon triacanthus","Castellanos, Rolán & Bartolotta, 1987",399070,2,1,"Mollusca","Neogastropoda","Muricidae","Trophon","Trophon triacanthus","Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1093",675920,675920,770771,"Genus","Tropidoneis","Cleve, 1891",149518,1,1,"Ochrophyta","Lithodesmiales","Lithodesmiaceae","Tropidoneis",NA,"Bacillariophyceae",NA,NA,NA,"Malvinas_Falklands"
"1094",676011,676011,515418,"Genus","Trypanosyllis","Claparède, 1864",129681,1,1,"Annelida","Phyllodocida","Syllidae","Trypanosyllis",NA,"Polychaeta",NA,NA,NA,"Malvinas_Falklands"
"1095",676033,676033,676028,"Species","Tryphosella bispinosa","(Schellenberg, 1931)",237735,3,1,"Arthropoda","Amphipoda","Lysianassidae","Tryphosella","Tryphosella bispinosa","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1096",676056,676056,767455,"Species","Tryphosites chevreuxi","Stebbing, 1914",237697,12,2,"Arthropoda","Amphipoda","Lysianassidae","Tryphosites","Tryphosites chevreuxi","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1097",676574,676574,523262,"Species","Typhlodaphne payeni","(Rochebrune & Mabille, 1885)",435171,1,1,"Mollusca","Neogastropoda","Borsoniidae","Typhlodaphne","Typhlodaphne payeni","Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1098",676575,676575,523262,"Species","Typhlodaphne strebeli","Powell, 1951",435173,2,1,"Mollusca","Neogastropoda","Borsoniidae","Typhlodaphne","Typhlodaphne strebeli","Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1099",676601,676601,676589,"Species","Typhlotanais kerguelensis","Shiino",244621,1,1,"Arthropoda","Tanaidacea","Typhlotanaidae","Typhlotanais","Typhlotanais kerguelensis","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1100",676709,676709,774645,"Species","Ultimachelium schellenbergi","(Lowry, 1984)",237205,3,1,"Arthropoda","Amphipoda","Pachynidae","Ultimachelium","Ultimachelium schellenbergi","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1101",677092,677092,677088,"Species","Urothoe falcata","Schellenberg, 1931",237341,5,3,"Arthropoda","Amphipoda","Urothoidae","Urothoe","Urothoe falcata","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1102",678473,678473,773006,"Species","Xymenopsis muriciformis","(King, 1832)",399477,1,1,"Mollusca","Neogastropoda","Muricidae","Xymenopsis","Xymenopsis muriciformis","Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1103",679078,679078,739377,"Order","Ciconiiformes",NA,148746,1,1,"Chordata","Ciconiiformes",NA,NA,NA,"Aves",NA,NA,NA,"Malvinas_Falklands"
"1104",679326,679326,458023,"Species","Jassa falcata","(Montagu, 1808)",102431,2,1,"Arthropoda","Amphipoda","Ischyroceridae","Jassa","Jassa falcata","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1105",679368,679368,463246,"Species","Liljeborgia kinahani","(Bate, 1862)",102483,1,1,"Arthropoda","Amphipoda","Liljeborgiidae","Liljeborgia","Liljeborgia kinahani","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1106",679703,679703,518182,"Species","Tetraplatia volitans","Busch, 1851",135278,1,1,"Cnidaria","Narcomedusae","Tetraplatidae","Tetraplatia","Tetraplatia volitans","Hydrozoa",NA,NA,NA,"Malvinas_Falklands"
"1107",682614,682614,744676,"Genus","Doliolum","Quoy & Gaimard, 1834",137222,4,1,"Chordata","Doliolida","Doliolidae","Doliolum",NA,"Thaliacea",NA,NA,NA,"Malvinas_Falklands"
"1108",685272,685272,752324,"Species","Muraenolepis marmorata","Günther, 1880",313346,1,1,"Chordata","Gadiformes","Muraenolepididae","Muraenolepis","Muraenolepis marmorata","Actinopteri",NA,NA,NA,"Malvinas_Falklands"
"1109",685529,685529,477474,"Species","Neotanais krappschickelae","Larsen & Blazewicz-Paszkowycz, 2003",244647,3,1,"Arthropoda","Tanaidacea","Neotanaidae","Neotanais","Neotanais krappschickelae","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1110",686959,686959,855650,"Species","Proboscia inermis","(F.Castracane) R.W.Jordan & R.Ligowski, 1991",341501,1,1,"Ochrophyta","Rhizosoleniales","Rhizosoleniaceae","Proboscia","Proboscia inermis","Bacillariophyceae",NA,NA,NA,"Malvinas_Falklands"
"1111",688516,688516,449359,"Genus","Torodinium","Kofoid & Swezy, 1921",109479,1,1,"Myzozoa","Gymnodiniales","Gymnodiniaceae","Torodinium",NA,"Dinophyceae",NA,NA,NA,"Malvinas_Falklands"
"1112",695295,695295,397433,"Species","Acryptolaria conferta","(Allman, 1877)",117679,1,1,"Cnidaria","Leptothecata","Lafoeidae","Acryptolaria","Acryptolaria conferta","Hydrozoa",NA,NA,NA,"Malvinas_Falklands"
"1113",695594,695594,1011294,"Family","Antedonidae","Norman, 1865",123148,1,1,"Echinodermata","Comatulida","Antedonidae",NA,NA,"Crinoidea",NA,NA,NA,"Malvinas_Falklands"
"1114",695614,695614,403774,"Species","Anthoptilum grandiflorum","(Verrill, 1879)",128504,3,1,"Cnidaria","Pennatulacea","Anthoptilidae","Anthoptilum","Anthoptilum grandiflorum","Anthozoa",NA,NA,NA,"Malvinas_Falklands"
"1115",695706,695706,524368,"Family","Arcturidae","Dana, 1849",118280,2,1,"Arthropoda","Isopoda","Arcturidae",NA,NA,"Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1116",695970,695970,1029817,"Genus","Benthoctopus","Grimpe, 1921",138266,3,2,"Mollusca","Octopoda","Enteroctopodidae","Benthoctopus",NA,"Cephalopoda",NA,NA,NA,"Malvinas_Falklands"
"1117",696079,696079,778916,"Family","Buccinidae","Rafinesque, 1815",149,12,1,"Mollusca","Neogastropoda","Buccinidae",NA,NA,"Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1118",696147,696147,781876,"Genus","Calliostoma","Swainson, 1840",138584,1,1,"Mollusca",NA,"Calliostomatidae","Calliostoma",NA,"Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1119",696387,696387,778804,"Infraorder","Cetacea","Brisson, 1762",2688,1,1,"Chordata","Cetartiodactyla",NA,NA,NA,"Mammalia",NA,NA,NA,"Malvinas_Falklands"
"1120",696573,696573,423702,"Genus","Clausocalanus","Giesbrecht, 1888",104161,5,2,"Arthropoda","Calanoida","Clausocalanidae","Clausocalanus",NA,NA,NA,NA,NA,"Malvinas_Falklands"
"1121",696757,696757,742946,"Family","Corophiidae","Leach, 1814",101376,1,1,"Arthropoda","Amphipoda","Corophiidae",NA,NA,"Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1122",696950,696950,767384,"Genus","Cystisoma","Guérin-Méneville, 1842",101793,1,1,"Arthropoda","Amphipoda","Cystisomatidae","Cystisoma",NA,"Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1123",697394,697394,398634,"Genus","Euchirella","Giesbrecht, 1888",104120,3,1,"Arthropoda","Calanoida","Aetideidae","Euchirella",NA,NA,NA,NA,NA,"Malvinas_Falklands"
"1124",697584,697584,491643,"Genus","Gammaropsis","Lilljeborg, 1855",101558,1,1,"Arthropoda","Amphipoda","Photidae","Gammaropsis",NA,"Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1125",697593,697593,752044,"Class","Gastropoda","Cuvier, 1795",101,21,2,"Mollusca",NA,NA,NA,NA,"Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1126",697689,697689,767074,"Family","Gonatidae","Hoyle, 1886",11743,1,1,"Mollusca","Oegopsida","Gonatidae",NA,NA,"Cephalopoda",NA,NA,NA,"Malvinas_Falklands"
"1127",697904,697904,747746,"Genus","Heterophoxus","Shoemaker, 1925",176848,1,1,"Arthropoda","Amphipoda","Phoxocephalidae","Heterophoxus",NA,"Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1128",697916,697916,520889,"Genus","Hexactinella","Carter, 1885",132110,1,1,"Porifera","Hexactinosida","Tretodictyidae","Hexactinella",NA,"Hexactinellida",NA,NA,NA,"Malvinas_Falklands"
"1129",698181,698181,459523,"Species","Lafoea dumosa","(Fleming, 1820)",117702,3,2,"Cnidaria","Leptothecata","Lafoeidae","Lafoea","Lafoea dumosa","Hydrozoa",NA,NA,NA,"Malvinas_Falklands"
"1130",698302,698302,698303,"Genus","Limatula","S. V. Wood, 1839",138127,1,1,"Mollusca","Limoida","Limidae","Limatula",NA,"Bivalvia",NA,NA,NA,"Malvinas_Falklands"
"1131",698303,698303,764870,"Family","Limidae","Rafinesque, 1815",1778,1,1,"Mollusca","Limoida","Limidae",NA,NA,"Bivalvia",NA,NA,NA,"Malvinas_Falklands"
"1132",698461,698461,775730,"Genus","Lycenchelys","Gill, 1884",126103,1,1,"Chordata","Perciformes","Zoarcidae","Lycenchelys",NA,"Actinopteri",NA,NA,NA,"Malvinas_Falklands"
"1133",698481,698481,794395,"Family","Lysianassidae","Dana, 1849",101395,1,1,"Arthropoda","Amphipoda","Lysianassidae",NA,NA,"Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1134",698511,698511,467128,"Genus","Mactra","Linnaeus, 1767",138158,1,1,"Mollusca",NA,"Mactridae","Mactra",NA,"Bivalvia",NA,NA,NA,"Malvinas_Falklands"
"1135",698555,698555,803115,"Genus","Marginella","Lamarck, 1799",138166,2,1,"Mollusca","Neogastropoda","Marginellidae","Marginella",NA,"Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1136",698575,698575,642817,"Species","Maurolicus muelleri","(Gmelin, 1789)",127312,1,1,"Chordata","Stomiiformes","Sternoptychidae","Maurolicus","Maurolicus muelleri","Actinopteri",NA,NA,NA,"Malvinas_Falklands"
"1137",698592,698592,469012,"Species","Megaptera novaeangliae","(Borowski, 1781)",137092,1,1,"Chordata","Cetartiodactyla","Balaenopteridae","Megaptera","Megaptera novaeangliae","Mammalia",TRUE,"LC",NA,"Malvinas_Falklands"
"1138",698673,698673,470724,"Species","Metridia curticauda","Giesbrecht, 1889",104628,1,1,"Arthropoda","Calanoida","Metridinidae","Metridia","Metridia curticauda",NA,NA,NA,NA,"Malvinas_Falklands"
"1139",698780,698780,472450,"Species","Molpadia musculus","Risso, 1826",124801,1,1,"Echinodermata","Molpadida","Molpadiidae","Molpadia","Molpadia musculus","Holothuroidea",NA,NA,NA,"Malvinas_Falklands"
"1140",699175,699175,753671,"Genus","Oithona","Baird, 1843",106485,3,1,"Arthropoda","Cyclopoida","Oithonidae","Oithona",NA,NA,NA,NA,NA,"Malvinas_Falklands"
"1141",699305,699305,481896,"Species","Ophiochondrus convolutus","Lyman, 1869",243558,1,1,"Echinodermata","Ophiurida","Ophiacanthidae","Ophiochondrus","Ophiochondrus convolutus","Ophiuroidea",NA,NA,NA,"Malvinas_Falklands"
"1142",699389,699389,767104,"Infraclass","Opisthobranchia",NA,382226,1,1,"Mollusca",NA,NA,NA,NA,"Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1143",699498,699498,700158,"Order","Pantopoda","Gerstaecker, 1863",1358,2,1,"Arthropoda","Pantopoda",NA,NA,NA,"Pycnogonida",NA,NA,NA,"Malvinas_Falklands"
"1144",699528,699528,699527,"Species","Paragorgia arborea","(Linnaeus, 1758)",125418,1,1,"Cnidaria","Alcyonacea","Paragorgiidae","Paragorgia","Paragorgia arborea","Anthozoa",NA,NA,NA,"Malvinas_Falklands"
"1145",699602,699602,755141,"Family","Pectinidae","Rafinesque, 1815",213,1,1,"Mollusca","Pectinoida","Pectinidae",NA,NA,"Bivalvia",NA,NA,NA,"Malvinas_Falklands"
"1146",699716,699716,657256,"Genus","Philine","Ascanius, 1772",138339,1,1,"Mollusca","Cephalaspidea","Philinidae","Philine",NA,"Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1147",700158,700158,741733,"Class","Pycnogonida","Latreille, 1810",1302,2,1,"Arthropoda",NA,NA,NA,NA,"Pycnogonida",NA,NA,NA,"Malvinas_Falklands"
"1148",700163,700163,767105,"Family","Pyramidellidae","Gray, 1840",162,2,1,"Mollusca","Heterobranchia incertae sedis","Pyramidellidae",NA,NA,"Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1149",700385,700385,758763,"Species","Scolecithricella minor","(Brady, 1883)",104811,2,1,"Arthropoda","Calanoida","Scolecitrichidae","Scolecithricella","Scolecithricella minor",NA,NA,NA,NA,"Malvinas_Falklands"
"1150",700557,700557,522107,"Family","Skeneidae","Clark W., 1851",558146,1,1,"Mollusca",NA,"Skeneidae",NA,NA,"Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1151",700884,700884,771802,"Genus","Synechococcus","Nägeli, 1849",160572,2,1,"Cyanobacteria","Synechococcales","Synechococcaceae","Synechococcus",NA,"Cyanophyceae",NA,NA,NA,"Malvinas_Falklands"
"1152",701093,701093,761657,"Genus","Tomopteris","Eschscholtz, 1825",129715,1,1,"Annelida","Phyllodocida","Tomopteridae","Tomopteris",NA,"Polychaeta",NA,NA,NA,"Malvinas_Falklands"
"1153",701213,701213,522107,"Family","Trochidae","Rafinesque, 1815",443,8,1,"Mollusca",NA,"Trochidae",NA,NA,"Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1154",701218,701218,779325,"Genus","Trophon","Montfort, 1810",138208,4,1,"Mollusca","Neogastropoda","Muricidae","Trophon",NA,"Gastropoda",NA,NA,NA,"Malvinas_Falklands"
"1155",701432,701432,429413,"Species","Ctenodiscus australis","Lütken, 1871",178730,37,3,"Echinodermata","Paxillosida","Ctenodiscidae","Ctenodiscus","Ctenodiscus australis","Asteroidea",NA,NA,NA,"Malvinas_Falklands"
"1156",701465,701465,481560,"Species","Ophiacantha antarctica","Koehler, 1900",393552,2,1,"Echinodermata","Ophiurida","Ophiacanthidae","Ophiacantha","Ophiacantha antarctica","Ophiuroidea",NA,NA,NA,"Malvinas_Falklands"
"1157",704238,704238,779525,"Species","Nephasoma (Nephasoma) diaphanes","(Gerould, 1913)",136056,3,1,"Sipuncula","Golfingiida","Golfingiidae","Nephasoma","Nephasoma (Nephasoma) diaphanes","Sipunculidea",NA,NA,NA,"Malvinas_Falklands"
"1158",711731,711731,772617,"Species","Cheiraster (Luidiaster) planeta","(Sladen, 1889)",178251,2,2,"Echinodermata","Notomyotida","Benthopectinidae","Cheiraster","Cheiraster (Luidiaster) planeta","Asteroidea",NA,NA,NA,"Malvinas_Falklands"
"1159",716855,716855,767963,"Species","Leucon (Leucon) assimilis","Sars, 1886",182339,3,2,"Arthropoda","Cumacea","Leuconidae","Leucon","Leucon (Leucon) assimilis","Malacostraca",NA,NA,NA,"Malvinas_Falklands"
"1160",718395,718395,772053,"Species","Mycale (Mycale) lapidiformis","(Ridley & Dendy, 1886)",168639,3,3,"Porifera","Poecilosclerida","Mycalidae","Mycale","Mycale (Mycale) lapidiformis","Demospongiae",NA,NA,NA,"Malvinas_Falklands"
